FOCAL_PLANE_X_DEG,FOCAL_PLANE_Y_DEG,PATROL_RADIUS_DEG
0.6865474293304386,0.42644449425915143,0.02443047267944077
0.9582380756041471,0.021202153126217205,0.024322643661699353
0.9376999632222648,0.05761582714072914,0.02433728640758477
0.9170871196478011,0.09427114121755348,0.024350544707578994
0.8963680241561759,0.13105351293945144,0.02436243665323649
0.8755475826235734,0.16796607814549105,0.024372937766276054
0.8545299017326967,0.20468430895288722,0.024382149008225662
0.8335211503868905,0.24177800075078099,0.02438982924657427
0.8124983931757328,0.2786988202034408,0.024396079184863896
0.7914999853488487,0.3155275809713106,0.02440087323864559
0.7704767237626636,0.35237245032619974,0.02440421643504098
0.7493217913425332,0.3891786435225017,0.024406191445617453
0.728194510830453,0.4259719071176249,0.024406687811137834
0.7070410148115754,0.4627104552570086,0.02440576064352734
0.9991323385657278,0.021186487134762465,0.02429016534803926
0.9580672721064216,0.09416799548517567,0.02431936075816342
0.9374579043932493,0.13082662683641663,0.024331867885979876
0.9167383713845574,0.16763823869196695,0.02434300729467137
0.895780951487756,0.20454151962028758,0.024352849540908852
0.8748410206343623,0.24134415365182685,0.02436124283413061
0.8538866778612737,0.2782337020725187,0.0243681686084494
0.8329230389403007,0.3150772118275673,0.02437365238845042
0.8119290018305942,0.3518644576826022,0.0243777170621121
0.7908442371159522,0.3886908075847009,0.024380365384861352
0.769755195933968,0.42543981514098106,0.02438157875308517
0.7486570544567268,0.46219091311741095,0.024381341500477965
0.727525846551726,0.4987616776764469,0.024379736603269503
1.0398501308888044,0.02112996965872585,0.024256492048378223
1.0194137496646658,0.057480670671913085,0.02427239977420782
0.998927754882749,0.09402767719336057,0.02428692661183909
0.9783492959591483,0.13063733572759112,0.02430009945371647
0.9577314935947542,0.16728886097440587,0.02431186257943904
0.9368793062890775,0.2041511632670736,0.02432234009630571
0.9160208871239127,0.24100166061068873,0.024331369244556603
0.8950955335923613,0.277795910439558,0.02433900240131152
0.8742460782327482,0.3145983259560368,0.02434512822993816
0.8532961184508107,0.35139240657747084,0.024349873325879498
0.8322558792963501,0.3881500477147603,0.02435323491368852
0.8112209412226223,0.42490314917840816,0.02435514143883488
0.7901547253600844,0.46161267067780987,0.02435562324244874
0.7690541205531319,0.4983009645336167,0.024354685206486926
1.0803914951235547,0.02113934983931033,0.024221648304981355
1.0600437386506925,0.057400474226603944,0.024238149754027462
1.0396210869990874,0.09390737971741525,0.024253290524308656
1.019159688121477,0.1304191209710029,0.024267051882306104
0.9985903863022095,0.1670558736754638,0.024279463790287434
0.9778143200947881,0.2037494314221185,0.0242906055125476
0.9569747667388271,0.2405419599327835,0.02430033092638345
0.936161152615725,0.2773658768305346,0.024308577476534355
0.9153429942620973,0.314074102313334,0.024315411035859782
0.8944608167447899,0.3508308315425297,0.02432082760112357
0.8734965539469925,0.3876024433507102,0.024324853727172566
0.8524968215058798,0.42427451717651377,0.024327478594993308
0.8314878388373588,0.4610124376614541,0.024328636950463084
0.8104339773363275,0.4976340232026877,0.024328419327338736
0.7893268825901367,0.5342637793982382,0.024326780575704997
1.1208127702456259,0.02100390571276302,0.024185601184223436
1.1005667416278693,0.057322176669837445,0.024202666555120975
1.0801449849072757,0.09377572358154598,0.024218480552055364
1.059769806051767,0.1302737796593762,0.024232836922792288
1.0392899869015635,0.1668207046875897,0.024245862681489885
1.0185877401247452,0.20347856678420556,0.024257633791261057
0.9978598937838611,0.24010064770941528,0.024267997727323454
0.9770875363167981,0.27685717711692365,0.02427692591130263
0.9562885591066268,0.31364141966293313,0.024284429073125613
0.9354982625512918,0.3502690037728272,0.0242905195527463
0.9145605146311423,0.3869663725678166,0.02429525460618252
0.8936399576700175,0.42368799350456104,0.02429852463084971
0.8726778785354874,0.46034341271213614,0.024300402927787006
0.8516408201677872,0.49699118836896555,0.024300883885922723
0.8305988643268283,0.5336194580535112,0.024299931874572866
1.1610282195890633,0.02103699496458876,0.024148436051856317
1.140848351776076,0.05723848840365676,0.024166096748285217
1.1205647616233214,0.09363894449820286,0.024182454279790856
1.1002223408695515,0.13009977473120515,0.024197447451788562
1.0798137927124176,0.16658753772971285,0.024211089533304087
1.0591772170128364,0.20311360546890508,0.024223504125393133
1.0385513230491064,0.23978443098601132,0.024234460983515543
1.0178321069762657,0.27638110517356695,0.024244073219164938
0.9971413070085025,0.31306490124167174,0.024252209632408685
0.9763764435694001,0.34978309477054736,0.02425895689879818
0.9555404507731768,0.3864024882878023,0.02426434938879734
0.9346652956518368,0.4230396133946648,0.02426832531198123
0.9137507374451468,0.45964609053624733,0.02427089874526449
0.8927941987475561,0.4962837758928958,0.024272047575960548
0.8717774094315567,0.5328751041376392,0.024271816166368036
0.8507035617652049,0.5694360610604228,0.02427019123798769
1.2011299217217346,0.021019727484085714,0.02411009384131184
1.180977308306565,0.05710712996956676,0.024128382504397822
1.160790086576965,0.09354747692709713,0.024145297696330018
1.1404823640452004,0.129887292834973,0.02416093310263618
1.1201857545451919,0.16635187122252384,0.024175141657707535
1.0996492440074466,0.20285397845299974,0.02418814380881896
1.0791012361343304,0.23934814944117302,0.02419974576492737
1.0584629857758603,0.275973065899859,0.024209972282517978
1.037793483428059,0.3125217858980121,0.024218812955431282
1.0170937427003073,0.34915864735487495,0.024226226793974584
0.9963031404672815,0.3858098473072097,0.024232275975903158
0.975505221127649,0.4223879890947061,0.024236915716075794
0.9546585386726278,0.4589421045966788,0.024240167170140773
0.9337571093232341,0.4955567992004465,0.024242002241818286
0.912785401196681,0.5321246002123744,0.024242465045463846
0.8917592999119642,0.5686790667186744,0.024241537526521778
1.2410318477656939,0.02098515297189857,0.024070676908246783
1.2209788599234264,0.05699574990073109,0.024089510662265175
1.2008636902883965,0.09332594277192825,0.02410700789038374
1.1806341823669855,0.12969190666445998,0.02412322590969159
1.160345400221356,0.1660900993466208,0.024138091788220857
1.139964530056357,0.20250693133015152,0.02415163428601832
1.1194882470994632,0.23901341618729177,0.024163843875539583
1.0989105326655444,0.27545082146873373,0.02417473944823502
1.0783179220736658,0.31203738483028376,0.024184190530868146
1.0576768438676778,0.3485527509781408,0.024192280721359878
1.0369501708603808,0.3851450261672289,0.02419899165913706
1.016229729733373,0.42176309732302486,0.024204258162636775
0.9954006866957917,0.4582485528244853,0.024208224810649867
0.974535813435014,0.4947825256115962,0.024210774646520297
0.9536666343173124,0.531322527517154,0.024211883862862715
0.9327013634433772,0.5678586959932003,0.02421163646234373
0.9117076569369786,0.6042912699121115,0.024210023619040073
1.2808153941080997,0.020883677121567593,0.02403011974538527
1.2608112940776743,0.05690394310660104,0.024049542088368077
1.240748572843174,0.09310817343015511,0.024067633323946708
1.2206158190898941,0.12941410450492458,0.024084408673901145
1.2004388610638332,0.1658382647272543,0.024099818529254108
1.1801231080007848,0.20219087316459197,0.024113971591917135
1.159752059331356,0.23857741507601363,0.02412677565457224
1.1392336168311121,0.27500707327406526,0.02413829721506712
1.1186552984355738,0.31144071268818707,0.024148453936175908
1.0981147854233417,0.347981869699727,0.02415713689734225
1.077443998020389,0.3844460581468767,0.02416453183229529
1.0567806820153671,0.4210198055387972,0.02417045838398299
1.036064320301047,0.45753841726333505,0.024175027018858434
1.0152619355077879,0.4940164745380784,0.024178250007595978
0.9944070433734095,0.5304987126734689,0.02418008461662203
0.9734889466698152,0.5669761472879116,0.024180542638502354
0.9525532957276338,0.6034182154315372,0.024179600766827285
0.9315339550145608,0.639786068327426,0.024177327222959837
1.3204166990854782,0.02090736593806633,0.023988503138985075
1.3005836397986905,0.05686784846741958,0.024008369413269358
1.2805507587434521,0.09296319431908817,0.0240270754538169
1.2604679059521895,0.12918465202021953,0.024044452108790332
1.2403235379890845,0.1655015643695783,0.02406049115043321
1.2200790345670272,0.2018328722620466,0.024075234405849848
1.1998051424661043,0.2381701082684505,0.024088613891055037
1.1794246349242177,0.27452816614374864,0.02410068963815898
1.1589326250294711,0.31091641456569236,0.024111456108420158
1.1384028315242536,0.3473373183238706,0.024120839178414046
1.117753050133626,0.38379297973661614,0.024128907893768467
1.0971310249033908,0.4202222765500165,0.024135541713620607
1.0764680017141552,0.45672603754134106,0.024140762867888008
1.0557734859542378,0.4931827940175449,0.024144606859094163
1.034945536312697,0.5296291038288078,0.024147144339970138
1.01410401308183,0.5660232900277082,0.024148289955941725
0.9932163229845554,0.6024790808018967,0.02414801823172882
0.9722396433979393,0.6388600577581134,0.024146428541944112
1.3598810659819935,0.020873383904293375,0.023945808661358446
1.3400907914431432,0.056733511469238156,0.02396624890837177
1.3201469818121385,0.09278394431656847,0.02398548882669551
1.3001838268715473,0.12902275505980937,0.02400336890052862
1.2801127894514601,0.16517938202485347,0.02401999349902518
1.259947645688558,0.20141535293766913,0.02403532922886595
1.2397451991991355,0.23771157243016022,0.0240493029310662
1.2194579580654978,0.27400654548183623,0.02406196225974693
1.1990604932138542,0.31034239323222823,0.024073326504094793
1.178489619414713,0.3467342443479093,0.024083431250300456
1.157926471742493,0.3830911780799613,0.02409213373265917
1.1373936972551575,0.41947813084201896,0.024099384316948948
1.1168015202763728,0.4559161301110307,0.024105260043722064
1.096149206139678,0.4923165423852513,0.024109784975764152
1.075449413075996,0.5287491727729472,0.024112922751395136
1.0546419572636991,0.5650947326757804,0.024114769648171837
1.0337362890707578,0.6015110446347479,0.02411524664781372
1.0128373579063832,0.6379097802896206,0.024114296809127488
0.9919094084929818,0.6742363285836213,0.02411199040615699
1.3991485721335688,0.020767474061261882,0.02390211760485835
1.379456638880964,0.056645833904712506,0.02392305940423519
1.359606463450033,0.09268442949298243,0.02394281718734728
1.3397124025314622,0.12870723207434107,0.023961269183377102
1.319686384242001,0.16484419236537037,0.023978485515293184
1.2996087635855014,0.20108831181143594,0.023994363619212623
1.2795461313651058,0.2373031887296605,0.024008854899410622
1.2593102146976023,0.27357356237377983,0.024022122945155357
1.2389935579330575,0.3098205592462515,0.024034095202133798
1.1980787479153867,0.3824455663720667,0.024054078196906224
1.177495079474179,0.4187395820166932,0.024062091134845958
1.1569530366075338,0.4550926079054861,0.024068636704417605
1.1363594900059375,0.49148245097364046,0.024073805967976224
1.115705683243109,0.5278317775436089,0.024077633022495246
1.0949688491157288,0.5641939594521312,0.024080111980752023
1.0741774278184653,0.6005283840484436,0.02408123952927053
1.0532685076642725,0.6368509619101285,0.024081052784195457
1.0323860812314236,0.6731828688822115,0.024079413440505917
1.4383021533263416,0.02082600254507337,0.023857343594519978
1.4186467238994693,0.05656259935508202,0.02387886136503545
1.3989323866363603,0.09252680320745654,0.023899081849329047
1.3790634653993559,0.12848569457402817,0.02391813187713221
1.3591306369449365,0.16452785869360476,0.02393588630865224
1.3391495887195308,0.20067722402364557,0.02395231035667611
1.319112116139381,0.23685205797616543,0.02396742123098186
1.298974259287301,0.2730253211254858,0.023981257339121494
1.278795350156112,0.3092853408143758,0.023993735530497717
1.2584785983634725,0.345601419079453,0.024004952829449307
1.2380512440340858,0.3817877630800018,0.02401491789707383
1.2175643771942224,0.41804280113960807,0.024023530350445937
1.197007759194495,0.454371716787071,0.024030783014906604
1.1764769197352354,0.49060875513490193,0.02403664134434241
1.1558346757012636,0.5269265434959529,0.024041165622028796
1.1351943166405096,0.5632597148724494,0.024044265895603954
1.114470571506139,0.5995730725194376,0.024046043722507682
1.0936125165686381,0.6358237515202434,0.02404655667762909
1.0728097268084542,0.6721162208996461,0.024045589329088023
1.0519077209868422,0.7083198962730035,0.02404333560475256
1.4772616410619799,0.02083321862501708,0.02381161872235523
1.4577658561022955,0.05650448347121637,0.023833537451160784
1.4380440410492883,0.09236432074229244,0.02385437714352458
1.4183022017468785,0.12831352819424757,0.023873909508115305
1.3984956112428206,0.16431875210475913,0.023892145294117324
1.3785196461019644,0.20028954880947605,0.023909217731356486
1.358531883373978,0.23646307845947928,0.023924906555040447
1.3385253410972113,0.27254418291061483,0.02393926296228174
1.318415332553906,0.30872555170985444,0.023952335613336942
1.298164206887024,0.34494713565992946,0.02396416471362748
1.2778282968095283,0.3811099277704296,0.02397471451151103
1.2573830017482743,0.41732247800642486,0.023983968687341747
1.2369479511237218,0.45359072735355543,0.023991796789557096
1.216408767704017,0.4898551328296266,0.02399832590172312
1.1958631869093068,0.526095752816608,0.02400347388474055
1.17527741156646,0.5623774139676839,0.024007237880420952
1.1546015286013842,0.5986504794231977,0.02400968590206354
1.1338807434971203,0.6348580255842119,0.02401079830673699
1.11304913265132,0.6709856444666796,0.02401064890362322
1.0922341211727553,0.7072286941200894,0.024009017151363568
1.071376590859575,0.743394083186615,0.024006051298298817
1.5161598038111108,0.020735005019570818,0.02376480543561778
1.496663532518021,0.056473339352843516,0.023787307895715815
1.4770600683042605,0.09225040993395676,0.023808608831268945
1.4573869311016914,0.12811868676289917,0.023828659655862092
1.437615944355294,0.16408403347007774,0.02384747034442429
1.4177400117437893,0.1999850099309712,0.023865074254894633
1.3978337566260035,0.23596659970130365,0.023881331003148203
1.3779511341405364,0.2720809553498266,0.02389617974369066
1.3578925360870513,0.30811736833703773,0.02390987423910452
1.3377154897495749,0.344265556005234,0.02392229430546768
1.3174670295078594,0.380424375636709,0.023933409946965786
1.2971281329399145,0.41654885726691837,0.02394324710668628
1.2767258834410689,0.4527032874046013,0.02395175465686447
1.2562835791093974,0.48895384262596514,0.023958877363881845
1.2357318087552114,0.5251399832814926,0.023964735165187264
1.2151562388196038,0.5613316161314561,0.023969218637572412
1.194567004539714,0.5975310804263773,0.023972312884939888
1.1739316139337908,0.633731458106381,0.023974050179237774
1.1532287938835497,0.6699129078019124,0.02397445935390277
1.1324189399141824,0.7059650750382647,0.02397363437199681
1.1116530359122352,0.7421400335990216,0.023971302214011343
1.5549427167553942,0.020797736689962907,0.023716962451381662
1.5354706190270142,0.05638422510711069,0.023740031048442377
1.515996514275294,0.09210115043892418,0.023761769776125045
1.4964031795185797,0.12792439292118946,0.02378232526677613
1.476679976968411,0.16375885074126809,0.023801698997107393
1.4569091640916816,0.19964824629884853,0.023819786206516536
1.4371006866721965,0.23560741210239416,0.023836553997049814
1.4171289484578187,0.2715214738803812,0.023852175546271698
1.3971982114311703,0.3075726268552623,0.023866369378787562
1.3771549550441906,0.34372057128442063,0.023879288472644117
1.357007977155546,0.3797908870744917,0.02389096533587324
1.336718096746779,0.4159164796689601,0.023901412537797085
1.3163586268271692,0.45196367119863257,0.02391057565070132
1.2959070573374882,0.488080848357739,0.023918425640504237
1.2754223090620243,0.5242413474959258,0.02392490357909955
1.2549161417192345,0.5603839609489731,0.023930019593213052
1.2344074969290468,0.5965368854344522,0.023933741712271202
1.2138244811448695,0.6326983063912217,0.02393614064457203
1.193190801988205,0.6688095219600645,0.02393721594614724
1.1724934229814818,0.7048788499450082,0.023936980956256154
1.151687979225293,0.7408908641547485,0.023935482320017784
1.130935611492873,0.7769514666519017,0.023932514438680757
1.5937848865870043,0.02084147872628665,0.02366790617875674
1.574199237828743,0.056245087594485293,0.0236916930775513
1.5548019626996592,0.09199296388568814,0.023713918662638223
1.5352586106996626,0.1277323863411127,0.0237350181095125
1.5156294669324464,0.1634809231580752,0.02375488707276325
1.495949698685825,0.19934147122419127,0.02377347423721985
1.476107357069732,0.2351875647071663,0.02379092001484081
1.4562378531555122,0.2710979066794171,0.023807038054710957
1.4363645476747107,0.30699095457722003,0.02382181672498886
1.4163963846904155,0.3430831485040871,0.02383529982202322
1.3963326692909626,0.3791707087454288,0.02384752963589866
1.3761309669940165,0.41518613469034304,0.02385856581447416
1.3558459346410998,0.45122411863300677,0.023868317882512837
1.3354563610145107,0.4872955368203617,0.023876785820705307
1.3150382373288192,0.5233198877058024,0.02388392568611994
1.2945822958244682,0.559456633300297,0.02388966648615496
1.2741004677739123,0.595549459695168,0.02389406909818852
1.2535727817158258,0.6316217093249323,0.023897144449297567
1.2330377248094035,0.667737834550427,0.023898806806949367
1.212407897379179,0.7037701090615136,0.02389922198516307
1.1917764294366466,0.7398079594720776,0.023898246954019497
1.1709873630639285,0.7757543092910093,0.02389608730016789
1.5936455328105141,0.09174057315503265,0.02366488817258154
1.5741484748860275,0.12736911169985277,0.023686516467240036
1.5546189803262416,0.16314827887012276,0.02370685933136764
1.5350407844605214,0.19894549799751055,0.02372593774725252
1.5152357921396298,0.23468761180786896,0.02374398159627695
1.4954338236886964,0.2704904886947152,0.023760659943426386
1.4755564858968526,0.30643257376927446,0.02377605974626961
1.455589060603252,0.34237607607768195,0.02379021275908605
1.435617759873583,0.37837780089111805,0.02380299692482184
1.4155305131673088,0.4144044692625301,0.023814548903068947
1.3953990307855915,0.4504204343971614,0.023824785236388958
1.3751049651059235,0.4863393391074087,0.023833872321816246
1.3547481270456305,0.522380719769447,0.02384160476901039
1.3342705306964164,0.5583472326000977,0.023848125976573244
1.3138593219554842,0.5944257541195987,0.02385314328693208
1.2933850136972544,0.6304347495566335,0.023856882205456325
1.272876510180992,0.6664814006165958,0.023859254166300407
1.2523189099157483,0.7024778067444005,0.02386032016462085
1.2317258579351729,0.7384584898485194,0.02386004001441352
1.2110638137478853,0.7744619878896714,0.023858424139195034
1.593291790132706,0.16291966176403536,0.023658076977868037
1.5737170744930205,0.19858406656798386,0.02367775238418636
1.5540476618280072,0.2343425624719902,0.023696220170448607
1.5343289824522195,0.27010346290202,0.02371341589663129
1.5145014871534856,0.3059152954789822,0.02372941383865228
1.4945339304635619,0.3418113644367678,0.023744202181359683
1.4746517946324056,0.37772624384709463,0.02375753387675728
1.45471723297151,0.4136229128537127,0.023769581040827367
1.4346074125465722,0.4495600665226373,0.02378046661666271
1.4144461502600938,0.4855057194904162,0.023790046498179555
1.394126705055937,0.5214562692421141,0.02379843708540895
1.3737588685804414,0.5573926828075282,0.02380552219203745
1.3533320226697265,0.5933523975023216,0.02381128207523365
1.3329467312455066,0.6293222978132791,0.023815620272342033
1.312467179727843,0.6652980862587341,0.023818677789123003
1.291942631117243,0.7012950784111961,0.023820392985683836
1.5731902376422393,0.26968401198038555,0.023665074111592882
1.5533786138633325,0.30539275900390017,0.023681668213341014
1.533502434917245,0.34114299814847787,0.023697010625692495
1.5136079779613303,0.37705325315221294,0.023710984446370813
1.4937032083747814,0.4129785200551041,0.023723619151596466
1.4737305197204944,0.44878691556484923,0.02373503542493468
1.4535961712144376,0.48466295708213775,0.023745254657949015
1.4334209055843288,0.5205629960829414,0.02375415641813315
1.4130983360907499,0.5564601308529655,0.023761863693880825
1.392741596380995,0.5923964537158918,0.02376822700213119
1.3722996247871226,0.6282598339597909,0.023773348301158483
1.3518672037289967,0.6641411889563682,0.0237770832875438
1.3313970668867685,0.7000444279816651,0.02377947019432449
1.5524894157532136,0.37637556580253606,0.023663378965745684
1.5325246183122228,0.4121301839484577,0.02367676644871447
1.5125899814458579,0.4479824319876417,0.023688746041160127
1.492533532271965,0.48390894095548087,0.023699495549360596
1.472450302210351,0.5198037609855973,0.023708929177158493
1.452297336532749,0.5556464269693073,0.023717110537192214
1.4319478608956335,0.5914912751317792,0.02372416849464918
1.41157139149033,0.6273145480548287,0.023729910749937293
1.3911375468903509,0.6630606422538491,0.02373438609619586
1.370728362237404,0.6988871054528056,0.023737424518951257
1.3502530137227777,0.7347758372109755,0.023739138253467823
1.5317325331635012,0.48281815497225955,0.023652399791605078
1.511611762506146,0.5186809738216713,0.023662529370004362
1.4914945943171063,0.5545424385046114,0.023671319198024385
1.47131328531804,0.5903505536696391,0.023678853285338912
1.4509404940665571,0.626111041776288,0.02368528363758387
1.430572223626528,0.6618199587072878,0.023690381671740285
1.4101555536911503,0.697621102326724,0.02369412346243551
1.3897550513895467,0.7333677545842536,0.023696513905319905
1.3692885314814511,0.7691780962854944,0.023697581245981158
